Date,Currency,Mean,Buy,Sell
10/03/2026,KES/CAD,95.17,95.06,95.27
09/03/2026,KES/CAD,95.16,94.91,95.53
08/03/2026,KES/CAD,94.96,94.92,95.22
06/03/2026,KES/CAD,95.19,94.4,95.23
05/03/2026,KES/CAD,94.44,94.15,95.17
04/03/2026,KES/CAD,94.64,94.19,94.89
03/03/2026,KES/CAD,94.42,93.9,94.64
02/03/2026,KES/CAD,94.42,94.12,94.65
27/02/2026,KES/CAD,94.54,94.26,94.69
26/02/2026,KES/CAD,94.29,94.07,94.6
25/02/2026,KES/CAD,94.3,94.07,94.35
24/02/2026,KES/CAD,94.16,93.97,94.23
23/02/2026,KES/CAD,94.18,94.1,94.57
20/02/2026,KES/CAD,94.29,94.08,94.44
19/02/2026,KES/CAD,94.29,94.05,94.38
18/02/2026,KES/CAD,94.18,94.15,94.64
17/02/2026,KES/CAD,94.61,94.21,94.77
16/02/2026,KES/CAD,94.59,94.57,94.85
13/02/2026,KES/CAD,94.73,94.55,94.91
12/02/2026,KES/CAD,94.78,94.6,95.17
11/02/2026,KES/CAD,95.01,94.72,95.59
10/02/2026,KES/CAD,95.19,94.92,95.4
09/02/2026,KES/CAD,95.11,94.29,95.16
06/02/2026,KES/CAD,94.3,93.99,94.69
05/02/2026,KES/CAD,94.08,94.07,94.5
04/02/2026,KES/CAD,94.38,94.22,94.65
03/02/2026,KES/CAD,94.56,94.22,94.63
02/02/2026,KES/CAD,94.29,94.14,94.88
30/01/2026,KES/CAD,94.74,94.68,95.69
29/01/2026,KES/CAD,95.63,95,95.67
28/01/2026,KES/CAD,95.14,94.75,95.31
27/01/2026,KES/CAD,95.02,93.82,95.15
26/01/2026,KES/CAD,94.07,93.98,94.71
23/01/2026,KES/CAD,94.16,93.46,94.21
22/01/2026,KES/CAD,93.58,93.17,93.6
21/01/2026,KES/CAD,93.25,93.1,93.58
20/01/2026,KES/CAD,93.23,92.93,93.39
19/01/2026,KES/CAD,93.02,92.64,93.1
16/01/2026,KES/CAD,92.67,92.57,92.99
15/01/2026,KES/CAD,92.81,92.63,92.96
14/01/2026,KES/CAD,92.93,92.7,93.04
13/01/2026,KES/CAD,92.87,92.81,93.1
12/01/2026,KES/CAD,92.91,92.64,93.03
09/01/2026,KES/CAD,92.68,92.63,93.17
08/01/2026,KES/CAD,93.01,92.88,93.15
07/01/2026,KES/CAD,93.06,93.05,93.57
06/01/2026,KES/CAD,93.34,93.32,93.92
05/01/2026,KES/CAD,93.66,93.36,93.99
02/01/2026,KES/CAD,94,93.82,94.23
01/01/2026,KES/CAD,93.98,93.98,93.99
31/12/2025,KES/CAD,93.99,93.96,94.31
30/12/2025,KES/CAD,94.11,94,94.46
29/12/2025,KES/CAD,94.15,94.06,94.43
26/12/2025,KES/CAD,94.32,94.21,94.53
25/12/2025,KES/CAD,94.25,94.23,94.35
24/12/2025,KES/CAD,94.29,94.16,94.39
23/12/2025,KES/CAD,94.21,93.64,94.23
22/12/2025,KES/CAD,93.75,93.35,93.92
19/12/2025,KES/CAD,93.4,93.36,93.74
18/12/2025,KES/CAD,93.57,93.42,93.84
17/12/2025,KES/CAD,93.5,93.38,93.81
16/12/2025,KES/CAD,93.6,93.48,94.25
15/12/2025,KES/CAD,93.69,93.54,93.93
12/12/2025,KES/CAD,93.63,93.47,93.76
11/12/2025,KES/CAD,93.64,93.31,93.78
10/12/2025,KES/CAD,93.71,93.17,93.77
09/12/2025,KES/CAD,93.3,93.15,93.48
08/12/2025,KES/CAD,93.27,93.25,93.9
05/12/2025,KES/CAD,93.59,92.6,93.6
04/12/2025,KES/CAD,92.67,92.5,92.89
03/12/2025,KES/CAD,92.72,92.45,92.92
02/12/2025,KES/CAD,92.59,92.17,92.74
01/12/2025,KES/CAD,92.33,92.28,92.78
28/11/2025,KES/CAD,92.67,92.12,92.92
27/11/2025,KES/CAD,92.51,92.24,92.63
26/11/2025,KES/CAD,92.28,91.91,92.35
25/11/2025,KES/CAD,92,91.63,92.09
24/11/2025,KES/CAD,91.87,91.57,92.16
21/11/2025,KES/CAD,91.8,91.6,92.46
20/11/2025,KES/CAD,91.97,91.89,92.77
19/11/2025,KES/CAD,92.63,92.52,93.19
18/11/2025,KES/CAD,92.75,91.86,92.87
17/11/2025,KES/CAD,92.13,91.96,92.55
14/11/2025,KES/CAD,92.17,91.94,92.35
13/11/2025,KES/CAD,92.05,92.03,92.5
12/11/2025,KES/CAD,92.21,92.02,92.41
11/11/2025,KES/CAD,92.19,91.88,92.4
10/11/2025,KES/CAD,92.12,91.89,92.36
07/11/2025,KES/CAD,91.97,91.38,92.11
06/11/2025,KES/CAD,91.48,91.33,91.79
05/11/2025,KES/CAD,91.58,91.3,91.75
04/11/2025,KES/CAD,91.64,91.53,92.02
03/11/2025,KES/CAD,91.88,91.75,92.38
31/10/2025,KES/CAD,92.18,92,92.52
30/10/2025,KES/CAD,92.38,92.15,92.88
29/10/2025,KES/CAD,92.63,92.51,93
28/10/2025,KES/CAD,92.61,92.14,92.69
27/10/2025,KES/CAD,92.31,92.13,92.57
24/10/2025,KES/CAD,92.28,91.95,92.48
23/10/2025,KES/CAD,92.3,92.17,92.49
22/10/2025,KES/CAD,92.29,92.03,92.52
21/10/2025,KES/CAD,92.14,91.78,92.27
20/10/2025,KES/CAD,92,91.91,92.22
17/10/2025,KES/CAD,92.12,91.8,92.2
16/10/2025,KES/CAD,91.89,91.84,92.22
15/10/2025,KES/CAD,91.97,91.85,92.11
14/10/2025,KES/CAD,91.99,91.75,92.18
13/10/2025,KES/CAD,92.01,91.98,92.44
10/10/2025,KES/CAD,92.2,92.02,92.41
09/10/2025,KES/CAD,92.12,92.02,92.84
08/10/2025,KES/CAD,92.57,92.39,92.88
07/10/2025,KES/CAD,92.62,92.45,92.79
06/10/2025,KES/CAD,92.67,92.43,92.78
03/10/2025,KES/CAD,92.61,92.41,92.69
02/10/2025,KES/CAD,92.46,92.33,92.74
01/10/2025,KES/CAD,92.72,92.56,93.01
30/09/2025,KES/CAD,92.78,92.67,92.96
29/09/2025,KES/CAD,92.85,92.6,92.94
26/09/2025,KES/CAD,92.67,92.48,92.89
25/09/2025,KES/CAD,92.68,92.61,93.17
24/09/2025,KES/CAD,92.94,92.86,93.38
23/09/2025,KES/CAD,93.35,93.2,93.67
22/09/2025,KES/CAD,93.49,93.4,93.79
19/09/2025,KES/CAD,93.75,93.42,93.84
18/09/2025,KES/CAD,93.65,93.55,93.86
17/09/2025,KES/CAD,93.8,93.7,94.13
16/09/2025,KES/CAD,94,93.73,94.04
15/09/2025,KES/CAD,93.77,93.26,93.86
12/09/2025,KES/CAD,93.34,93.1,93.5
11/09/2025,KES/CAD,93.4,93.01,93.45
10/09/2025,KES/CAD,93.2,93.14,93.42
09/09/2025,KES/CAD,93.34,93.21,93.71
08/09/2025,KES/CAD,93.56,93.31,93.71
05/09/2025,KES/CAD,93.42,93.24,93.91
04/09/2025,KES/CAD,93.46,93.27,93.75
03/09/2025,KES/CAD,93.67,93.53,93.78
02/09/2025,KES/CAD,93.74,93.43,94
01/09/2025,KES/CAD,93.96,93.79,94.2
29/08/2025,KES/CAD,94,93.63,94.14
28/08/2025,KES/CAD,93.97,93.66,94.03
27/08/2025,KES/CAD,93.69,93.13,93.75
26/08/2025,KES/CAD,93.36,93.09,93.52
25/08/2025,KES/CAD,93.22,93.18,93.65
22/08/2025,KES/CAD,93.44,92.72,93.53
21/08/2025,KES/CAD,92.87,92.86,93.26
20/08/2025,KES/CAD,93.12,93,93.34
19/08/2025,KES/CAD,93.17,93.14,93.71
18/08/2025,KES/CAD,93.6,93.39,93.88
15/08/2025,KES/CAD,93.49,93.48,93.71
14/08/2025,KES/CAD,93.51,93.48,94.01
13/08/2025,KES/CAD,93.9,93.64,94
12/08/2025,KES/CAD,93.81,93.57,94.06
11/08/2025,KES/CAD,93.77,93.62,94.09
08/08/2025,KES/CAD,93.91,93.83,94.31
07/08/2025,KES/CAD,94.22,93.98,94.28
06/08/2025,KES/CAD,94.03,93.75,94.07
05/08/2025,KES/CAD,93.81,93.51,93.88
04/08/2025,KES/CAD,93.77,93.65,93.91
01/08/2025,KES/CAD,93.71,93.04,93.88
31/07/2025,KES/CAD,93.25,93.22,93.57
30/07/2025,KES/CAD,93.43,93.31,93.92
29/07/2025,KES/CAD,93.82,93.69,94.2
28/07/2025,KES/CAD,94.04,94.01,94.39
25/07/2025,KES/CAD,94.29,94.13,94.75
24/07/2025,KES/CAD,94.73,94.61,95.07
23/07/2025,KES/CAD,95.02,94.79,95.15
22/07/2025,KES/CAD,94.96,94.24,94.99
21/07/2025,KES/CAD,94.43,94.06,94.47
18/07/2025,KES/CAD,94.15,93.93,94.35
17/07/2025,KES/CAD,93.95,93.79,94.51
16/07/2025,KES/CAD,94.46,93.92,94.49
15/07/2025,KES/CAD,94.15,94.09,94.51
14/07/2025,KES/CAD,94.27,94.18,94.52
11/07/2025,KES/CAD,94.37,94.05,94.76
10/07/2025,KES/CAD,94.61,94.18,94.73
09/07/2025,KES/CAD,94.41,94.25,94.61
08/07/2025,KES/CAD,94.58,94.34,94.78
07/07/2025,KES/CAD,94.43,94.3,95.04
04/07/2025,KES/CAD,94.98,94.87,95.28
03/07/2025,KES/CAD,95.13,94.82,95.31
02/07/2025,KES/CAD,95.09,94.52,95.12
01/07/2025,KES/CAD,94.72,94.56,95.11
30/06/2025,KES/CAD,94.97,94.29,95.04
27/06/2025,KES/CAD,94.47,93.93,94.91
26/06/2025,KES/CAD,94.74,94.11,94.92
25/06/2025,KES/CAD,94.17,93.96,94.24
24/06/2025,KES/CAD,94.13,94.04,94.46
23/06/2025,KES/CAD,94.08,93.63,94.14
20/06/2025,KES/CAD,94.07,93.98,94.42
19/06/2025,KES/CAD,94.3,93.98,94.41
18/06/2025,KES/CAD,94.33,94.28,94.77
17/06/2025,KES/CAD,94.44,94.34,95.34
16/06/2025,KES/CAD,95.28,94.94,95.53
13/06/2025,KES/CAD,95.11,94.62,95.24
12/06/2025,KES/CAD,94.98,94.47,95.01
11/06/2025,KES/CAD,94.49,94.35,94.66
10/06/2025,KES/CAD,94.51,94.06,94.53
09/06/2025,KES/CAD,94.3,94.24,94.6
06/06/2025,KES/CAD,94.39,94.3,94.62
05/06/2025,KES/CAD,94.51,94.42,94.8
04/06/2025,KES/CAD,94.5,94,94.68
03/06/2025,KES/CAD,94.2,93.86,94.41
02/06/2025,KES/CAD,94.21,93.98,94.49
30/05/2025,KES/CAD,94.03,93.34,94.21
29/05/2025,KES/CAD,93.6,93.23,93.77
28/05/2025,KES/CAD,93.41,93.33,93.62
27/05/2025,KES/CAD,93.56,93.37,94.22
26/05/2025,KES/CAD,94.06,94,94.47
23/05/2025,KES/CAD,94.07,93.18,94.28
22/05/2025,KES/CAD,93.24,92.97,93.39
21/05/2025,KES/CAD,93.22,92.8,93.53
20/05/2025,KES/CAD,92.84,92.49,92.9
19/05/2025,KES/CAD,92.61,92.37,92.86
16/05/2025,KES/CAD,92.55,92.34,92.76
15/05/2025,KES/CAD,92.6,92.24,92.64
14/05/2025,KES/CAD,92.43,92.4,92.99
13/05/2025,KES/CAD,92.75,92.21,92.78
12/05/2025,KES/CAD,92.48,92.19,93.05
09/05/2025,KES/CAD,92.74,92.67,93.03
08/05/2025,KES/CAD,92.82,92.76,93.57
07/05/2025,KES/CAD,93.4,93.39,93.91
06/05/2025,KES/CAD,93.73,93.31,93.96
05/05/2025,KES/CAD,93.49,93.39,93.88
02/05/2025,KES/CAD,93.52,93.29,93.94
01/05/2025,KES/CAD,93.4,93.34,93.88
30/04/2025,KES/CAD,93.77,93.34,93.98
29/04/2025,KES/CAD,93.43,93.17,93.61
28/04/2025,KES/CAD,93.46,92.97,93.55
25/04/2025,KES/CAD,93.35,93.02,93.49
24/04/2025,KES/CAD,93.39,93.02,93.62
23/04/2025,KES/CAD,93.21,93.05,93.98
22/04/2025,KES/CAD,93.91,93.37,94.07
21/04/2025,KES/CAD,93.51,93.63,94.12
18/04/2025,KES/CAD,93.47,93.5,93.76
17/04/2025,KES/CAD,93.54,93.25,93.8
16/04/2025,KES/CAD,93.38,92.86,93.61
15/04/2025,KES/CAD,92.75,92.78,93.68
14/04/2025,KES/CAD,93.23,93.19,93.76
11/04/2025,KES/CAD,93.47,92.52,93.79
10/04/2025,KES/CAD,92.42,91.68,92.82
09/04/2025,KES/CAD,91.94,90.72,92.08
08/04/2025,KES/CAD,90.59,90.73,91.57
07/04/2025,KES/CAD,90.73,90.57,91.37
04/04/2025,KES/CAD,90.7,90.58,91.98
03/04/2025,KES/CAD,91.49,90.26,92.15
02/04/2025,KES/CAD,90.63,89.96,90.84
01/04/2025,KES/CAD,90.19,89.52,90.4
31/03/2025,KES/CAD,89.8,89.81,90.43
28/03/2025,KES/CAD,90.22,90.08,90.63
27/03/2025,KES/CAD,90.24,90.27,90.78
26/03/2025,KES/CAD,90.48,90.4,90.87
25/03/2025,KES/CAD,90.4,90.11,90.64
24/03/2025,KES/CAD,90.2,90.03,90.55
21/03/2025,KES/CAD,90,89.99,90.44
20/03/2025,KES/CAD,90.17,89.85,90.41
19/03/2025,KES/CAD,90.1,90.1,90.6
18/03/2025,KES/CAD,90.13,90.27,90.81
17/03/2025,KES/CAD,90.41,89.92,90.69
14/03/2025,KES/CAD,89.77,89.49,90.18
13/03/2025,KES/CAD,89.48,89.54,90.26
12/03/2025,KES/CAD,89.63,89.21,90.16
11/03/2025,KES/CAD,89.28,88.93,89.91
10/03/2025,KES/CAD,89.26,89.24,90.12
07/03/2025,KES/CAD,89.63,89.52,90.55
06/03/2025,KES/CAD,90.16,89.78,90.69
05/03/2025,KES/CAD,89.93,89.36,90.16
04/03/2025,KES/CAD,89.61,88.84,89.91
03/03/2025,KES/CAD,89.06,88.84,89.92
28/02/2025,KES/CAD,88.97,89.18,89.81
27/02/2025,KES/CAD,89.34,89.44,90.43
26/02/2025,KES/CAD,90.11,89.97,90.54
25/02/2025,KES/CAD,90.24,90.37,91
24/02/2025,KES/CAD,90.39,90.69,91.4
21/02/2025,KES/CAD,90.83,90.92,91.47
20/02/2025,KES/CAD,91.16,90.84,91.42
19/02/2025,KES/CAD,90.75,90.74,91.33
18/02/2025,KES/CAD,90.84,90.76,91.42
17/02/2025,KES/CAD,90.86,90.88,91.41
14/02/2025,KES/CAD,90.99,90.9,91.44
13/02/2025,KES/CAD,90.83,90.14,91.06
12/02/2025,KES/CAD,90.15,89.92,90.65
11/02/2025,KES/CAD,90.03,89.93,90.45
10/02/2025,KES/CAD,90.03,89.77,90.43
07/02/2025,KES/CAD,90.24,89.82,90.51
06/02/2025,KES/CAD,90.15,89.79,90.36
05/02/2025,KES/CAD,90.13,89.98,90.55
04/02/2025,KES/CAD,89.98,88.95,90.31
03/02/2025,KES/CAD,89.4,87.33,89.79
31/01/2025,KES/CAD,88.78,88.73,89.9
30/01/2025,KES/CAD,88.9,88.46,89.78
29/01/2025,KES/CAD,89.45,89.27,90.04
28/01/2025,KES/CAD,89.57,89.5,90.06
27/01/2025,KES/CAD,89.75,89.67,90.25
24/01/2025,KES/CAD,89.91,89.85,90.43
23/01/2025,KES/CAD,89.68,89.67,90.17
22/01/2025,KES/CAD,89.82,89.84,90.45
21/01/2025,KES/CAD,90.13,89.11,90.53
20/01/2025,KES/CAD,90.22,89.39,90.71
17/01/2025,KES/CAD,89.25,89.4,90.09
16/01/2025,KES/CAD,89.78,89.88,90.42
15/01/2025,KES/CAD,90.11,89.84,90.55
14/01/2025,KES/CAD,90.06,89.81,90.29
13/01/2025,KES/CAD,89.88,89.46,90.13
10/01/2025,KES/CAD,89.61,89.59,90.12
09/01/2025,KES/CAD,89.79,89.74,90.22
08/01/2025,KES/CAD,89.72,89.65,90.27
07/01/2025,KES/CAD,89.86,89.95,90.59
06/01/2025,KES/CAD,90.08,89.4,90.55
03/01/2025,KES/CAD,89.29,89.36,89.95
02/01/2025,KES/CAD,89.56,89.49,90.07
01/01/2025,KES/CAD,89.57,89.9,89.96
31/12/2024,KES/CAD,89.57,89.72,90.2
30/12/2024,KES/CAD,89.85,89.48,90.11
27/12/2024,KES/CAD,89.51,89.39,90.07
26/12/2024,KES/CAD,89.53,89.62,90.08
25/12/2024,KES/CAD,89.8,89.91,90.04
24/12/2024,KES/CAD,89.8,89.56,90.11
23/12/2024,KES/CAD,89.75,89.54,90.15
20/12/2024,KES/CAD,89.75,89.4,90.16
19/12/2024,KES/CAD,89.59,89.24,90.11
18/12/2024,KES/CAD,89.29,89.45,90.49
17/12/2024,KES/CAD,90.14,90.15,90.82
16/12/2024,KES/CAD,90.57,90.58,90.96
13/12/2024,KES/CAD,90.63,90.66,91.13
12/12/2024,KES/CAD,90.71,91.01,91.65
11/12/2024,KES/CAD,91.1,91.03,91.71
10/12/2024,KES/CAD,90.94,91.04,91.49
09/12/2024,KES/CAD,91.02,91.09,91.86
06/12/2024,KES/CAD,91.09,91.24,92.49
05/12/2024,KES/CAD,91.95,91.79,92.3
04/12/2024,KES/CAD,91.66,91.68,92.31
03/12/2024,KES/CAD,91.86,91.99,92.62
02/12/2024,KES/CAD,92.16,92.08,92.77
29/11/2024,KES/CAD,92.48,92.25,92.85
28/11/2024,KES/CAD,92.37,92.24,92.89
27/11/2024,KES/CAD,91.93,91.9,92.5
26/11/2024,KES/CAD,91.78,91.33,92.63
25/11/2024,KES/CAD,92.22,92.42,93.14
22/11/2024,KES/CAD,92.27,92.24,92.87
21/11/2024,KES/CAD,92.29,92.39,93
20/11/2024,KES/CAD,92.28,92.4,92.88
19/11/2024,KES/CAD,92.23,91.99,92.63
18/11/2024,KES/CAD,91.87,91.46,92.3
15/11/2024,KES/CAD,91.53,91.75,92.37
14/11/2024,KES/CAD,91.57,91.8,92.65
13/11/2024,KES/CAD,91.98,92.27,92.87
12/11/2024,KES/CAD,92.14,92.33,92.8
11/11/2024,KES/CAD,92.28,92.46,92.97
08/11/2024,KES/CAD,92.38,92.61,93.09
07/11/2024,KES/CAD,92.7,92.48,93.2
06/11/2024,KES/CAD,92.18,92.41,93.33
05/11/2024,KES/CAD,92.93,92.75,93.33
04/11/2024,KES/CAD,92.43,92.51,92.98
01/11/2024,KES/CAD,92.08,92.41,92.79
31/10/2024,KES/CAD,92.22,92.5,92.87
30/10/2024,KES/CAD,92.42,92.49,93
29/10/2024,KES/CAD,92.74,92.58,93.13
28/10/2024,KES/CAD,92.51,92.74,92.94
25/10/2024,KES/CAD,92.49,92.81,93.37
24/10/2024,KES/CAD,92.74,93.01,93.4
23/10/2024,KES/CAD,92.87,93.05,93.38
22/10/2024,KES/CAD,92.99,93.21,93.39
21/10/2024,KES/CAD,92.9,93.13,93.49
18/10/2024,KES/CAD,93.1,93.37,93.59
17/10/2024,KES/CAD,93.14,93.46,93.85
16/10/2024,KES/CAD,93.43,93.52,93.83
15/10/2024,KES/CAD,93.28,92.97,93.69
14/10/2024,KES/CAD,93.14,93.43,93.78
11/10/2024,KES/CAD,93.37,93.58,93.99
10/10/2024,KES/CAD,93.51,93.64,94.18
09/10/2024,KES/CAD,93.72,94.02,94.66
08/10/2024,KES/CAD,94.15,94.32,94.78
07/10/2024,KES/CAD,94.35,94.57,95.09
04/10/2024,KES/CAD,94.64,94.91,95.25
03/10/2024,KES/CAD,94.79,95.13,95.65
02/10/2024,KES/CAD,95.16,95.47,95.76
01/10/2024,KES/CAD,95.25,95.27,95.69
30/09/2024,KES/CAD,95,95.28,95.64
27/09/2024,KES/CAD,95.05,95.36,95.82
26/09/2024,KES/CAD,95.43,95.57,95.86
25/09/2024,KES/CAD,95.27,95.64,96.13
24/09/2024,KES/CAD,95.67,95.25,96.06
23/09/2024,KES/CAD,94.89,94.97,95.65
20/09/2024,KES/CAD,94.69,94.9,95.27
19/09/2024,KES/CAD,94.76,94.52,95.33
18/09/2024,KES/CAD,94.45,94.69,95.3
17/09/2024,KES/CAD,94.5,94.73,95.15
16/09/2024,KES/CAD,94.57,94.79,95.19
13/09/2024,KES/CAD,94.58,94.76,95.1
12/09/2024,KES/CAD,94.46,94.66,95.1
11/09/2024,KES/CAD,94.65,94.68,95.09
10/09/2024,KES/CAD,94.4,94.74,95.2
09/09/2024,KES/CAD,94.59,94.81,95.14
06/09/2024,KES/CAD,94.45,94.78,95.66
05/09/2024,KES/CAD,94.97,95.18,95.54
04/09/2024,KES/CAD,94.95,94.92,95.37
03/09/2024,KES/CAD,94.82,94.92,95.52
02/09/2024,KES/CAD,95.03,95.23,95.6
30/08/2024,KES/CAD,95.04,95.25,95.78
29/08/2024,KES/CAD,95.11,95.43,95.88
28/08/2024,KES/CAD,95.13,95.45,95.98
27/08/2024,KES/CAD,95.57,95.44,95.97
26/08/2024,KES/CAD,95.08,95.27,95.64
23/08/2024,KES/CAD,95.12,94.69,95.57
22/08/2024,KES/CAD,94.37,94.71,95.22
21/08/2024,KES/CAD,94.51,94.5,95.03
20/08/2024,KES/CAD,94.32,94.46,94.83
19/08/2024,KES/CAD,94.24,94.07,94.74
16/08/2024,KES/CAD,93.91,93.83,94.32
15/08/2024,KES/CAD,93.59,93.89,94.2
14/08/2024,KES/CAD,93.67,93.83,94.31
13/08/2024,KES/CAD,93.75,93.67,94.13
12/08/2024,KES/CAD,93.5,93.7,94.38
09/08/2024,KES/CAD,93.76,93.83,94.31
08/08/2024,KES/CAD,93.74,93.69,94.31
07/08/2024,KES/CAD,93.39,93.61,94.38
06/08/2024,KES/CAD,93.57,93.45,94.44
05/08/2024,KES/CAD,93.48,93.1,94.19
02/08/2024,KES/CAD,93.34,93.24,93.98
01/08/2024,KES/CAD,92.97,93.23,94.09
31/07/2024,KES/CAD,93.06,92.99,93.94
30/07/2024,KES/CAD,93.49,93.43,94.82
29/07/2024,KES/CAD,93.83,94.04,95.16
26/07/2024,KES/CAD,94.47,94.62,96.31
25/07/2024,KES/CAD,95.84,95.74,96.4
24/07/2024,KES/CAD,95.94,95.68,96.53
23/07/2024,KES/CAD,95.76,95.1,96.49
22/07/2024,KES/CAD,94.85,94.77,96.02
19/07/2024,KES/CAD,95.01,94.9,95.73
18/07/2024,KES/CAD,95.19,95.03,95.81
17/07/2024,KES/CAD,94.8,94.65,95.53
16/07/2024,KES/CAD,94.7,94.17,95.32
15/07/2024,KES/CAD,94.09,94.41,95.12
12/07/2024,KES/CAD,94.25,94.57,95.09
11/07/2024,KES/CAD,94.25,94.26,95.12
10/07/2024,KES/CAD,93.97,94.03,94.75
09/07/2024,KES/CAD,93.67,93.96,94.25
08/07/2024,KES/CAD,93.69,93.68,94.32
05/07/2024,KES/CAD,93.64,93.93,94.64
04/07/2024,KES/CAD,93.82,94.19,94.77
03/07/2024,KES/CAD,93.84,93.88,94.42
02/07/2024,KES/CAD,93.56,93.33,94.1
01/07/2024,KES/CAD,93.18,93.53,94.73
28/06/2024,KES/CAD,94.1,93.87,94.7
27/06/2024,KES/CAD,93.96,93.7,94.81
26/06/2024,KES/CAD,93.41,93.73,94.46
25/06/2024,KES/CAD,93.71,93.92,94.28
24/06/2024,KES/CAD,93.71,93.7,94.15
21/06/2024,KES/CAD,93.44,93.49,93.98
20/06/2024,KES/CAD,93.49,93.46,93.93
19/06/2024,KES/CAD,93.36,93.61,93.82
18/06/2024,KES/CAD,93.3,93.36,94.12
17/06/2024,KES/CAD,93.62,93.71,94.02
14/06/2024,KES/CAD,93.55,93.07,93.98
13/06/2024,KES/CAD,93.13,93.27,93.9
12/06/2024,KES/CAD,93.25,93.07,94.22
11/06/2024,KES/CAD,93.74,93.75,94.2
10/06/2024,KES/CAD,93.74,93.96,94.5
07/06/2024,KES/CAD,93.71,94.05,95.5
06/06/2024,KES/CAD,94.9,94.85,95.76
05/06/2024,KES/CAD,94.91,94.96,95.79
04/06/2024,KES/CAD,95.2,95.11,95.82
03/06/2024,KES/CAD,95.37,95.21,96.16
31/05/2024,KES/CAD,95.38,95.04,95.83
30/05/2024,KES/CAD,94.84,94.71,96.25
29/05/2024,KES/CAD,95.49,95.84,97.41
28/05/2024,KES/CAD,96.72,97.03,97.7
27/05/2024,KES/CAD,97.17,96.8,97.59
24/05/2024,KES/CAD,96.94,96.27,97.46
23/05/2024,KES/CAD,96.31,96.09,97.21
22/05/2024,KES/CAD,96.01,96.01,96.77
21/05/2024,KES/CAD,95.93,95.98,96.74
20/05/2024,KES/CAD,96.13,96.11,96.73
17/05/2024,KES/CAD,96.23,95.67,96.69
16/05/2024,KES/CAD,95.82,95.4,96.28
15/05/2024,KES/CAD,95.55,95.28,96
14/05/2024,KES/CAD,95.23,94.95,95.83
13/05/2024,KES/CAD,95.3,95.39,96.13
10/05/2024,KES/CAD,95.44,95.68,96.08
09/05/2024,KES/CAD,95.4,95.35,95.86
08/05/2024,KES/CAD,95.47,95.09,97.3
07/05/2024,KES/CAD,96.88,96.47,98.47
06/05/2024,KES/CAD,97.67,98,98.74
03/05/2024,KES/CAD,97.9,98.23,98.87
02/05/2024,KES/CAD,98.35,98.23,98.77
01/05/2024,KES/CAD,97.88,97.94,98.52
30/04/2024,KES/CAD,97.61,97.93,98.85
29/04/2024,KES/CAD,98.44,98.48,99.04
26/04/2024,KES/CAD,98.37,98.56,99.01
25/04/2024,KES/CAD,98.48,98.11,98.91
24/04/2024,KES/CAD,97.76,97.93,98.72
23/04/2024,KES/CAD,98.06,97.41,98.5
22/04/2024,KES/CAD,97.43,96.9,97.91
19/04/2024,KES/CAD,96.67,96.36,97.29
18/04/2024,KES/CAD,96.41,96.06,97.1
17/04/2024,KES/CAD,95.83,94.82,96.31
16/04/2024,KES/CAD,94.71,94.4,95.8
15/04/2024,KES/CAD,94.63,94.32,95.42
12/04/2024,KES/CAD,94,94.28,95.02
11/04/2024,KES/CAD,94.59,94.7,95.16
10/04/2024,KES/CAD,94.64,94.86,95.91
09/04/2024,KES/CAD,95.42,95.56,95.97
08/04/2024,KES/CAD,95.41,95.46,95.81
05/04/2024,KES/CAD,95.28,95.23,96.25
04/04/2024,KES/CAD,95.61,95.86,97.34
03/04/2024,KES/CAD,96.45,96.21,97.01
02/04/2024,KES/CAD,96.54,96.73,97.35
01/04/2024,KES/CAD,96.7,96.96,97.49
29/03/2024,KES/CAD,96.91,97.14,97.37
28/03/2024,KES/CAD,96.92,96.59,97.42
27/03/2024,KES/CAD,96.92,96.3,97.32
26/03/2024,KES/CAD,96.42,96.54,97.7
25/03/2024,KES/CAD,96.77,96.93,97.54
22/03/2024,KES/CAD,96.99,97.13,98.02
21/03/2024,KES/CAD,97.54,97.84,98.66
20/03/2024,KES/CAD,97.82,97.39,98.29
19/03/2024,KES/CAD,97.29,97.32,99.04
18/03/2024,KES/CAD,98.63,98.53,99.39
15/03/2024,KES/CAD,98.94,99,100.12
14/03/2024,KES/CAD,99.01,99.32,102.14
13/03/2024,KES/CAD,101.71,101.51,103.05
12/03/2024,KES/CAD,102.65,102.49,103.92
11/03/2024,KES/CAD,102.86,103.03,104.24
08/03/2024,KES/CAD,103.47,103.66,106
07/03/2024,KES/CAD,105.49,105.16,105.96
06/03/2024,KES/CAD,105.45,104.88,105.94
05/03/2024,KES/CAD,104.81,104.73,106.48
04/03/2024,KES/CAD,106.07,106.37,107.79
01/03/2024,KES/CAD,107.29,107.13,108.4
29/02/2024,KES/CAD,107.86,107.17,108.57
28/02/2024,KES/CAD,107.51,107.32,108.33
27/02/2024,KES/CAD,107.92,107.66,108.65
26/02/2024,KES/CAD,107.34,107.54,108.09
23/02/2024,KES/CAD,107.35,107.63,108.71
22/02/2024,KES/CAD,108.29,108.08,108.92
21/02/2024,KES/CAD,107.73,106.76,108.45
20/02/2024,KES/CAD,107.2,106.94,108.01
19/02/2024,KES/CAD,107.48,107.1,107.99
16/02/2024,KES/CAD,106.77,106.22,108.1
